sitio,id_aviso,url,operacion,tipo,comuna,barrio,direccion,titulo,precio_valor,precio_moneda,precio_clp,precio_uf,m2_util,m2_total,dormitorios,banos,estacionamientos,bodegas,antiguedad_anos,ano_construccion,gastos_comunes_clp,lat,lon,descripcion,publica,detalle_ok,fecha_scrape,antiguedad_aviso_dias,fecha_publicacion
pi,4155695108,https://portalinmobiliario.com/MLC-4155695108-3d-2b-estac-y-bodega-metro-ciudad-del-nino-_JM,venta,departamento,san-miguel,Ciudad Del Niño,"Gran Av José Miguel Carrera, 5888, Ciudad Del Niño, San Miguel",3d 2b | Estac. Y Bodega | Metro Ciudad Del Niño,3250.0,UF,132745568,3250.0,70,73,3,2,1,1,17,2009,180000,-33.5086355,-70.6559685,"Departamento en venta en San Miguel, ubicado sobre Gran Avenida, a pasos de la estación de Metro Ciudad del Niño. Una propiedad que destaca por sus amplios espacios, su excelente distribución y la comodidad de tener todo lo necesario para el día a día a pocos minutos.

Cuenta con 3 dormitorios y 2 baños. El dormitorio principal dispone de baño en suite y walk in closet, entregando mayor privacidad y un espacio de almacenamiento muy cómodo. Los otros dos dormitorios ofrecen una distribución funcional, ideal para una familia, quienes trabajan desde casa o necesitan habitaciones adicionales.

El living comedor es uno de los espacios más atractivos de la propiedad gracias a sus generosas dimensiones y su integración con una amplia terraza. Tanto el living como la terraza cuentan con cierre de vidrio panorámico, permitiendo disfrutar de una vista completamente despejada, una excelente entrada de luz natural y un espacio versátil para compartir durante todo el año.

Los tres dormitorios tienen orientación sur oriente, recibiendo luz natural durante la mañana y evitando la exposición directa al sol de la tarde, lo que contribuye a mantener una temperatura más agradable al interior de la vivienda.

La propiedad incluye un estacionamiento y una bodega, aportando mayor comodidad tanto para el uso diario como para el almacenamiento.

Su ubicación es uno de sus mayores atributos. Al estar emplazado en Gran Avenida, ofrece una excelente conectividad con distintos sectores de Santiago, encontrándose aproximadamente a un kilómetro de la Autopista Central. Además, cuenta con acceso inmediato a la estación de Metro Ciudad del Niño, paraderos de transporte público y una completa oferta de servicios en su entorno, incluyendo supermercados, farmacias, centros comerciales, bancos, colegios, jardines infantiles, restaurantes, cafeterías y comercio de distintos rubros, facilitando la vida diaria sin necesidad de realizar grandes desplazamientos.

Una excelente oportunidad para",SIN_DATO,1,2026-07-26,20,2026-07-07
pi,4170360386,https://portalinmobiliario.com/MLC-4170360386-loft-2d-2b-2terrazas-estacionamiento-4454m2-primera-avda-_JM,venta,departamento,san-miguel,Ciudad Del Niño,"MA - Loft 2D 2B 2Terrazas Estacionamiento Lavadora 44/54m2 Primera Avenida, Ciudad Del Niño, San Miguel",Loft 2d 2b 2terrazas Estacionamiento 44/54m2 Primera Avda.,2550.0,UF,104154214,2550.0,44,54,2,2,1,0,9,2017,63000,-33.5029978,-70.6608238,"Corredora Marcela Alvarez, Celular +569 5781 1669.-

Propiedades Yapur Vende lindo loft, ubicado en calle Primera Avenida, San Miguel. Características:
- 44/54m2
- Vista poniente
- 2 dormitorios
- 2 baños completos: tina y receptáculo
- Terraza en ambos pisos
- Cocina americana con cocina vitrocerámica de 3 platos, horno y campana. Muebles de base y muro
- Living con salida a terraza
- Dormitorio piso 2 con salida a terraza
- Clóset para conexión a lavadora
- En piso 5 de 5
- Edificio sin ascensor
- Incluye estacionamiento techado en primer piso
- Paga $63.000.- de gasto común. Valor fijo
- Agua caliente por termo eléctrico
- Depto paga derechos de aseo
- Estacionamiento paga $38.000.- de contribuciones, 4 veces al año
Entorno:
- A 1 cuadra de Av. Departamental
- A 3 cuadras de circuito canino
- A 5 cuadras de Autopista Central
- A 6 cuadras de Metro Departamental
Te espero para agendar tu visita.

Contacto: Marcela Alvarez
Celular/WhatsApp: +569 5781 1669.-",SIN_DATO,1,2026-07-26,17,2026-07-10
pi,4206488790,https://portalinmobiliario.com/MLC-4206488790-departamento-en-primer-piso-con-terraza-y-en-san-miguel-_JM,venta,departamento,san-miguel,Ciudad Del Niño,"Avenida Centenario, 1052, Ciudad Del Niño, San Miguel",Departamento En Primer Piso Con Terraza Y  En San Miguel,125000000.0,CLP,125000000.0,3060.37,75,75,3,2,0,0,30,1996,75000,-33.5136333,-70.6562343,"¡Gran oportunidad! Departamento en primer piso con terraza y excelente ubicación en San Miguel

Se vende acogedor departamento ubicado en Av. Centenario (Av. Central), en un sector residencial consolidado de San Miguel, ideal para familias o inversión.

Características del departamento:
75 m totales
Primer piso
Orientación oriente (excelente luz natural)
Año 1996
3 dormitorios
2 baños
Dormitorio principal en suite
Living-comedor cómodo y funcional
Terraza con vista a jardín

Entorno y espacios comunes:
Áreas verdes
Sector tranquilo y residencial
Entorno consolidado y de buena plusvalía

Excelente conectividad:
A solo 100 metros de Gran Avenida José Miguel Carrera
A 300 metros de Av. Lo Ovalle (locomoción y colectivos)
A 440 metros de Metro Ciudad del Niño (L2)
Cercano a comercio, colegios y servicios

Ideal para quienes buscan comodidad, buena ubicación y calidad de vida

Contáctame para más información o agendar tu visita
¡No dejes pasar esta oportunidad!

Contáctame para más información o agendar tu visita
¡No dejes pasar esta oportunidad!",SIN_DATO,1,2026-07-26,90,2026-04-28
pi,3578651730,https://portalinmobiliario.com/MLC-3578651730-departamento-avenida-santa-rosa-id-157681-_JM,venta,departamento,san-miguel,Lo Vial,"Avenida Santa Rosa, Lo Vial, San Miguel",Departamento Avenida Santa Rosa Id: 157681,3290.0,UF,134379359,3290.0,45,48,2,2,1,1,2,2024,110000,-33.5034957,-70.639454,"[VEN] ID HOUM: 157681

En Houm te lo hacemos más fácil y seguro. Los beneficios de comprar con nosotros:
  • Te ayudamos a conseguir financiamiento a través de una asesoría personalizada
  • Mediación y seguimiento de todo el proceso
  • Comisión del 2% + IVA
¡Solo te preocupas de las firmas

Departamento en venta, ubicado en la comuna de San Miguel, con una superficie construida de 45.00 m² y superficie total de 48.00 m². 

Sus principales características son:

  • 2 dormitorios
  • 2 baños
  • Admite mascotas
  • 1 estacionamiento
  • Año de construcción: 2024
  • Conexión a lavadora
  • Bodega
      
Además, el inmueble cuenta con las siguientes amenidades:

  • Salón de eventos
  • Ascensor
  • Piscina
  • Gimnasio
  • Lavandería
  • Quincho

Si compras con nosotros, te brindamos asesoría personalizada durante todo el proceso.
Más que una corredora, somos Houm.
*Aplican T&C",SIN_DATO,1,2026-07-26,150,2026-02-27
pi,1935692829,https://portalinmobiliario.com/MLC-1935692829-departamento-decima-avenida-id-119601-_JM,venta,departamento,san-miguel,Ciudad Del Niño,"Décima Avenida, Ciudad Del Niño, San Miguel",Departamento Décima Avenida Id: 119601,2750.0,UF,112323172,2750.0,40,43,2,1,0,0,0,2026,0,-33.5133382,-70.6593041,"[VEN] ID HOUM: 119601

En Houm te lo hacemos más fácil y seguro. Los beneficios de comprar con nosotros:
    • Te ayudamos a conseguir financiamiento a través de una asesoría personalizada
    • Mediación y seguimiento de todo el proceso
    • Comisión del 2% + IVA
¡Solo te preocupas de las firmas

Departamento en venta, ubicado en la comuna de San Miguel, con una superficie construida de 40.00 m² y superficie total de 43.00 m². 

Sus principales características son:

    • 2 dormitorios
    • 1 baño
    • Admite mascotas
    • Cocina amoblada
    • Piso 3
    • Año de construcción: 2014
    • Conexión a lavadora
            
Además, el inmueble cuenta con las siguientes amenidades:

    • Salón de eventos
    • Vigilancia 24 hrs
    • Ascensor
    • Zona de juegos
    • Piscina
    • Gimnasio
    • Lavandería
    • Quincho

Si compras con nosotros, te brindamos asesoría personalizada durante todo el proceso.
Más que una corredora, somos Houm.
*Aplican T&C",SIN_DATO,1,2026-07-26,90,2026-04-28
pi,1960118711,https://portalinmobiliario.com/MLC-1960118711-departamento-en-venta-en-ciudad-del-nino-_JM,venta,departamento,san-miguel,Ciudad Del Niño,"Quinta Avenida 1277, Ciudad Del Niño, San Miguel",Departamento En Venta En Ciudad Del Niño,2326.0,UF,95004982,2326.0,35,40,1,1,1,0,5,2021,63000,-33.5073397,-70.6600315,"Lindo y acogedor departamento en venta.
Tiene un dormitorio y un baño, amplio living comedor y cocina americana equipada con encimera a gas de 4 platos, horno y campana eléctrica. Tiene conexión para lavadora, agradable terraza y cuenta con estacionamiento, sin bodega.
El edificio tiene areas verdes, piscina, quincho, lavandería, sala multiuso y juegos infantiles.
A pasos de gran avenida y a pocos minutos del metro ciudad del niño.
Ideal para una pareja o persona independiente.
Vale la pena visitar.",SIN_DATO,1,2026-07-26,365,2025-07-27
pi,3870717386,https://portalinmobiliario.com/MLC-3870717386-departamento-en-venta-de-2-dorm-en-san-miguel-_JM,venta,departamento,san-miguel,Lo Vial,"Salvador Allende/San Ignacio, Lo Vial, San Miguel",Departamento En Venta De 2 Dorm. En San Miguel,3500.0,UF,142956765,3500.0,59,62,2,2,1,1,8,2018,95000,-33.4907961,-70.6585985,"Excelente departamento en Salvador Allende a pasos de San Ignacio con espectacular vista despejada . Visitas contactar a ANA REQUESENS .
DISTRIBUCION: Hall de entrada, amplio living y comedor con salida a una pequeña terraza. En otro sector tiene el dormitorio principal en suite con grandes ventanas que le dan mucha luminosidad, baño con luz natural y closet; tiene un segundo dormitorio con su closet y un segundo baño completo. Cocina tradicional con conexión para lavadora. Todo el departamento con piso flotante, esta en muy buen estado. Tiene UN ESTACIONAMIENTO en superficie y una bodega tipo closet. Gastos comunes de $95.000 aproximadamente. Edificio tiene jardines, piscina, sala multiuso, gimnasio, quincho, conserjería las 24 horas y estacionamientos de visita. Tiene excelente conectividad con la Norte- Sur, cercano a la estación del metro San Miguel, locomoción colectiva, comercio, lugares de recreación, etc . DISPONIBILIDAD INMEDIATA. Se recomienda visitar",SIN_DATO,1,2026-07-26,90,2026-04-28
pi,1881923127,https://portalinmobiliario.com/MLC-1881923127-3-dormitorios-nuevos-sin-comision-_JM,venta,departamento,san-miguel,Lo Vial,"Entre Gran Avenida, Av. Santa Rosa Y Av. Departamental, Lo Vial, San Miguel","3 Dormitorios, Nuevos Sin Comisión.",3993.0,UF,163093246,3993.0,67,72,3,2,0,0,2,2024,SIN_DATO,-33.5027738,-70.6418703,"Venta en verde, SIN COMISIÓN, aprovecha los beneficios!! Bono Pie, descuentos sobre precio de lista, pago en cuotas del pie o tasa preferencial , consúltanos para más detalles!

El Condominio San Nicolás, tiene departamentos modernos, con una excelente ubicación dentro de la comuna de San Miguel con alta plusvalía y conectividad, se encuentra cercano a importantes avenidas como son la Gran Avenida, Departamental, Salesianos y Santa Rosa. También, se encuentra a 4 a 6 minutos en auto a los metros Lo Vial y Departamental, trasporte público, colectivos, supermercados, zona de colegios, parques o plazas, hospitales, centro comerciales, restoranes, entre otros.

Las unidades cuentan con:
- Living – comedor con salida a la terraza.
- Cocina abierta equipada (horno eléctrico, encimera eléctrica y campana).
- Dormitorio principal con baño en suite, ducha con shower.
- Segundo y tercer dormitorio con closet al muro.
- Baño secundario con tina.
- Espacio para lavadora y lavadero cerrado en terraza.
- Opcional estacionamiento y bodega.

El edificio está equipado con piscina, gourmet lounge, áreas verdes, BBQ zone, laundry, friends room, pet zone, fitness zone, Co Work, kids zone y una importante placa comercial donde podrás acceder a todo lo que necesites.
Para más consultas y conocer los beneficios contáctanos!",SIN_DATO,1,2026-07-26,120,2026-03-29
pi,3838807160,https://portalinmobiliario.com/MLC-3838807160-venta-amplio-departamento-en-san-miguel-3d2b1e-_JM,venta,departamento,san-miguel,Lo Vial,"VENTA AMPLIO DEPARTAMENTO EN SAN MIGUEL, 3D/2B/1E, Lo Vial, San Miguel","Venta Amplio Departamento En San Miguel, 3d/2b/1e",4500.0,UF,183801555,4500.0,75,80,3,2,1,0,8,2018,80000,-33.5001137,-70.6514112,"Mablán propiedades Vende! 
Amplio departamento en venta en la comuna de San Miguel, sector Metro Lo Vial. Con 75 m2 de construcción y 80 m2 de superficie, este acogedor hogar cuenta con 3 dormitorios amplios, 2 baños completos y 1 estacionamiento. ( no cuenta con bodega) ,Ubicado en una zona muy tranquila y cercana al metro lo Vial, es ideal para familias que buscan comodidad, amplitud y accesibilidad. condominio equipado con piscina, y Gimnasio.

San Miguel es una comuna con una excelente conectividad y servicios cercanos, como supermercados, colegios y áreas verdes. Este departamento orientado hacia el Oriente te permitirá disfrutar de luminosos amaneceres. Además, sus gastos comunes aproximados de $80,000 pesos te brindarán tranquilidad en tu presupuesto mensual. ¡No pierdas la oportunidad de vivir en este agradable lugar!",SIN_DATO,1,2026-07-26,90,2026-04-28
pi,4201711492,https://portalinmobiliario.com/MLC-4201711492-san-miguel-ideal-para-vivir-o-invertir-_JM,venta,departamento,san-miguel,Lo Vial,"Berlín, 600 - 900, Lo Vial, San Miguel",San Miguel: Ideal Para Vivir O Invertir,2300.0,UF,93943017,2300.0,48,50,2,1,1,0,18,2008,SIN_DATO,-33.4944947,-70.6478923,"Excelente oportunidad para inversión o primera vivienda. Entrega inmediata.

Funcional departamento en primer piso, ubicado en calle Berlín, comuna de San Miguel, en un condominio consolidado que combina seguridad, conectividad y completos espacios comunes. Incluye estacionamiento de superficie de uso exclusivo, ubicado a pocos pasos del acceso al departamento.

Su excelente ubicación, junto a la amplia oferta de servicios, comercio, transporte y equipamiento del sector, lo convierten en una alternativa ideal tanto para quienes buscan independizarse como para inversionistas que desean adquirir una propiedad con alta demanda de arriendo y un atractivo potencial de valorización. Su distribución eficiente y el entorno del condominio ofrecen una excelente combinación de comodidad, funcionalidad y calidad de vida.

Equipamiento del edificio:

Edificio con certificación de Sello Verde.
Conserjería y seguridad 24 horas.
Accesos controlados, circuito cerrado de televisión (CCTV) y sistema de citofonía.
Acceso para personas con movilidad reducida.
Dos ascensores.
Dos piscinas.
Dos salas multiuso.
Estacionamientos para visitas.
Áreas verdes y jardines.

Características del departamento:

Primer piso.
Superficie útil: 48 m².
Terraza: 2 m².
Superficie total: 50 m².
Orientación poniente.
Vista parcialmente despejada.
Dos dormitorios.
Un baño completo.
Living-comedor con salida a terraza.
Cocina equipada con encimera vitrocerámica, horno eléctrico y campana.
Logia con conexión para lavadora.
Agua caliente mediante calefón a gas natural.
Ventanas y ventanales de aluminio.
Piso flotante en living-comedor y pasillo de distribución; alfombra en dormitorios; cerámica en cocina, baño y terraza.
Estacionamiento de superficie no techado, ubicado a pocos metros del departamento.

Una propiedad que destaca por su excelente relación entre ubicación, funcionalidad y potencial de inversión, en uno de los sectores con mayor consolidación y desarrollo de la c",SIN_DATO,1,2026-07-26,9,2026-07-18
pi,1946981765,https://portalinmobiliario.com/MLC-1946981765-departamento-gran-avenida-jose-miguel-carrera-id-159771-_JM,venta,departamento,san-miguel,Ciudad Del Niño,"Gran Avenida José Miguel Carrera, Ciudad Del Niño, San Miguel",Departamento Gran Avenida José Miguel Carrera Id: 159771,3220.0,UF,131520224,3220.0,63,67,3,2,1,1,18,2008,100000,-33.5142761,-70.6570325,"[VEN] ID HOUM: 159771

En Houm te lo hacemos más fácil y seguro. Los beneficios de comprar con nosotros:
    • Te ayudamos a conseguir financiamiento a través de una asesoría personalizada
    • Mediación y seguimiento de todo el proceso
    • Comisión del 2% + IVA
¡Solo te preocupas de las firmas

Departamento en venta, ubicado en la comuna de San Miguel, con una superficie construida de 63.00 m² y superficie total de 67.00 m². 

Sus principales características son:

    • 3 dormitorios
    • 2 baños
    • Admite mascotas
    • 1 estacionamiento
    • Cocina amoblada
    • Piso 19
    • Año de construcción: 2008
    • Conexión a lavadora
    • Bodega
            
Además, el inmueble cuenta con las siguientes amenidades:

    • Salón de eventos
    • Vigilancia 24 hrs
    • Ascensor
    • Zona de juegos
    • Piscina
    • Gimnasio
    • Lavandería
    • Quincho

Si compras con nosotros, te brindamos asesoría personalizada durante todo el proceso.
Más que una corredora, somos Houm.
*Aplican T&C",SIN_DATO,1,2026-07-26,60,2026-05-28
